"FIPS","x","y","pop","cancer","poverty","smoking","PM25","NO2","SO2"
36103,1916558.96464885,2219152.49142311,557334.066666667,59.5540287326667,6.49333333333333,6.49333333333333,21.8266666666667,5.66606666666667,0.0237588021333333
51019,1439176.42322904,1711113.40583684,177059.8,60.8840755093333,7.98,7.98,25.4,1.9292,0.0401297134
51047,1549846.10140489,1864900.94044668,127770.733333333,69.2382711106667,9.38,9.38,24.6466666666667,2.25926666666667,0.0689561038
13103,1366794.27595138,1138324.10243648,12522.3333333333,81.282818424,10.22,10.22,25.72,0.987066666666667,0.0140684624666667
54083,1381105.21396556,1867124.34204304,72329.9333333333,63.8286158113333,18.0066666666667,18.0066666666667,28.4733333333333,1.14366666666667,0.0841772202
51085,1604974.70262628,1792754.04692797,184236.466666667,69.39498199,4.87333333333333,4.87333333333333,21.92,2.72693333333333,0.0842897164
51069,1508841.4213946,1939047.68816181,417214.733333333,72.276087648,7.12,7.12,25.38,2.8908,0.0834058971333333
51195,1175972.34143567,1630930.84747019,46242.7333333333,101.738182761333,20.78,20.78,30.2933333333333,2.1212,0.0559515259333333
24017,1631028.737163,1883315.97766176,76324.8666666667,69.8079959466667,6.52666666666667,6.52666666666667,21.62,3.22733333333333,0.126469912466667
36031,1757119.23961462,2553752.16699091,42109.6666666667,63.12143371,12.5466666666667,12.5466666666667,22.38,1.0304,0.0018904226
51145,1573084.27542606,1762556.10979628,69055.6,68.0708476486667,5.98,5.98,24.4133333333333,2.05246666666667,0.0699997678
51760,1611344.22149854,1767745.3058227,105796.533333333,83.8539947646667,21.6333333333333,21.6333333333333,24.86,3.31433333333333,0.0865322107333333
36099,1549405.80861288,2355026.71059802,229618.4,62.8508014373333,12.32,12.32,26.2866666666667,1.98093333333333,0.0341361290666667
13045,1004456.19389465,1226100.56860365,299528.8,77.1631465473333,15.3733333333333,15.3733333333333,26.6466666666667,1.8114,0.186850758066667
12097,1458954.35101159,669081.17070701,485600.133333333,56.4983467873333,13.7,13.7,24.4666666666667,0.715,0.0148296086666667
51073,1694092.15372157,1771191.17009147,66304.4,83.8279126493333,9.06666666666667,9.06666666666667,25.0266666666667,1.87706666666667,0.0635842318
13059,1155637.23785603,1286419.25717256,262250.533333333,61.4385290873333,26.0733333333333,26.0733333333333,19.0866666666667,1.7166,0.0692709513333333
51083,1500908.06624063,1659731.29989802,122957.6,71.1578282893333,17.28,17.28,27.8933333333333,1.963,0.105735036466667
13061,1039034.90438848,1010413.01405357,23046.9333333333,66.1543312693333,30.2866666666667,30.2866666666667,26.92,0.6786,0.0128701229333333
42125,1323351.93988077,2018108.58317816,124290.866666667,70.05443887,10.1133333333333,10.1133333333333,26.4733333333333,4.34826666666667,0.420846544
45055,1400663.56490771,1366623.44588108,18100.9333333333,78.9322464426667,13.8,13.8,27.0266666666667,1.36513333333333,0.0362242190666667
34009,1800201.81538522,1993222.58316353,40167,70.6582076093333,9.82666666666667,9.82666666666667,25.06,2.24253333333333,0.0396032573333333
54081,1281918.4869673,1736878.05320209,51706.5333333333,78.813537632,17.9733333333333,17.9733333333333,30.8066666666667,1.51093333333333,0.0535517526666667
13073,1262487.03373618,1255436.34933512,83183.2,62.6744686766667,7.14,7.14,20.9266666666667,1.55073333333333,0.0333927709333333
13091,1200452.7659289,1092122.29083816,42291.7333333333,80.983669606,21.46,21.46,27.8866666666667,0.786866666666667,0.0202157135333333
54053,1198413.31593223,1837359.46146274,49395.8666666667,93.1822632626667,18.16,18.16,31.9666666666667,3.34646666666667,0.3285473668
37075,1093298.55017799,1436078.01305198,246910.266666667,67.351392232,18.9133333333333,18.9133333333333,29.88,0.8758,0.0443593686666667
42051,1378511.30044673,1996883.48915261,446242.2,70.8495176626667,17.74,17.74,28.8,3.28953333333333,0.363875318066667
51041,1605034.70186953,1749188.25517352,96025.2,63.8966775466667,6.05333333333333,6.05333333333333,21.0333333333333,2.79173333333333,0.0810460496
51139,1502186.46215249,1871116.69391454,152173.933333333,66.097752396,12.7666666666667,12.7666666666667,29.88,1.3806,0.0522101968666667
51161,1393012.02408496,1697984.56553342,333029.133333333,54.1686392233333,6.18666666666667,6.18666666666667,21.98,2.14,0.0356115848
12105,1407428.77517078,648420.23352818,291835.266666667,66.1127723426667,14.9533333333333,14.9533333333333,26.18,1.15613333333333,0.0298101954
13099,1049875.39181077,977774.67506223,107958,76.2984353466667,27.16,27.16,26.52,0.650466666666667,0.0114374907333333
51155,1340728.09775354,1665907.14166897,54529.1333333333,73.69106805,13.7933333333333,13.7933333333333,29.42,1.44373333333333,0.0347143497333333
54073,1261607.33291062,1915191.24683749,108557.933333333,81.4761545486667,13.4133333333333,13.4133333333333,31.0933333333333,3.822,0.309699135666667
51171,1489940.52263698,1896026.69844951,58077.5333333333,68.13437757,9.49333333333333,9.49333333333333,26.1933333333333,1.608,0.0673796248666667
37167,1413285.61780556,1479056.18824176,237907.466666667,70.011795204,13.2933333333333,13.2933333333333,26.78,2.1168,0.0494072708666667
51185,1265973.08417098,1661117.00662911,680526.6,84.979684842,16.86,16.86,29.04,1.15013333333333,0.0335832255333333
13187,1089047.82323363,1347799.34070708,51130.4666666667,72.3294700653333,14.4466666666667,14.4466666666667,25.3133333333333,1.1558,0.0547921822666667
13147,1186214.80064976,1335649.71681195,260883.933333333,63.88632909,17.2266666666667,17.2266666666667,26.8266666666667,1.24886666666667,0.0270803934
54107,1234436.88145632,1892845.95452124,87393.2666666667,77.2898187073333,15.5,15.5,30.1,4.1584,0.3349665188
54041,1323938.67824988,1882650.82446319,242020.066666667,87.1788203206667,18.6533333333333,18.6533333333333,30.5666666666667,2.1718,0.135115377466667
12007,1329251.39468373,860692.80758537,1313086.8,86.348004032,18.3333333333333,18.3333333333333,29.5133333333333,0.937066666666667,0.036905073
51175,1660955.71123597,1685061.66212979,49001.7333333333,73.4524559446667,14.9666666666667,14.9666666666667,26.3466666666667,1.6544,0.0481272042666667
12037,1076837.47973378,817423.52468613,35640.5333333333,94.9079040506667,19.0133333333333,19.0133333333333,30.4266666666667,0.501,0.00685521646666667
12085,1546539.94992771,573196.97580027,133428.533333333,54.0997851953333,10.2066666666667,10.2066666666667,24.9866666666667,0.8096,0.0133683654
13027,1181516.34285986,940200.04981976,44368.2666666667,75.7686970386667,23.5866666666667,23.5866666666667,26.68,0.6898,0.00745400666666667
13127,1367612.98031142,1010378.05619704,69072,75.150344866,16.02,16.02,24.2066666666667,0.675533333333333,0.0166814350666667
13153,1150012.8077835,1117688.32693932,11261.6666666667,69.935475408,12.1533333333333,12.1533333333333,24.4533333333333,0.939,0.0478243880666667
12043,1473964.91085149,547993.14685173,42761.3333333333,59.5667888973333,17.72,17.72,29.24,0.6864,0.0097910676
13181,1241432.53750121,1280516.51133049,41676,76.14026557,18.1333333333333,18.1333333333333,27.7466666666667,1.26526666666667,0.0343177736666667
12057,1347964.37818222,637442.435464,45748.9333333333,65.1283784673333,13.8533333333333,13.8533333333333,23.5466666666667,1.73646666666667,0.0688811366666667
12023,1281686.12584605,884617.37762552,54267.8,84.7604767553333,17.86,17.86,29.4333333333333,0.733333333333333,0.0200112792
54005,1237814.75602568,1758586.57810763,63828.4,116.956289693333,19.4066666666667,19.4066666666667,33.3333333333333,2.07786666666667,0.114510997266667
54035,1227296.86850206,1849010.74655554,184513.866666667,79.491080462,15.8466666666667,15.8466666666667,28.8666666666667,3.2112,0.307647428533333
24023,1417357.19401542,1959178.54645329,93507.2666666667,49.175065734,13.2733333333333,13.2733333333333,22.7866666666667,2.2226,0.208542186533333
12001,1315489.18621638,827901.37537432,321439.8,66.1429080273333,19.5266666666667,19.5266666666667,19.86,0.881733333333333,0.0440934931333333
13207,1118726.87602023,1176047.92059081,74751.0666666667,62.070342052,12.6066666666667,12.6066666666667,25.1133333333333,1.69286666666667,0.136457908933333
13219,1151027.2564494,1272737.37682185,113146.733333333,50.2816172526667,7.32,7.32,17.7866666666667,1.8114,0.0881192627333333
13221,1182710.86004566,1282146.61233247,41106.4666666667,67.8607746526667,14.1466666666667,14.1466666666667,26.1466666666667,1.29606666666667,0.0616257601333333
12086,1559947.25633207,412497.50463447,133868.733333333,41.4596216473333,18.32,18.32,19.4933333333333,0.947466666666667,0.004481271
13319,1190786.05681458,1161735.54698049,31068.8,71.1664378206667,18.1533333333333,18.1533333333333,26.3533333333333,1.0366,0.0765141969333333
54023,1432264.4688083,1913616.7086607,157066.133333333,50.792546798,15.1866666666667,15.1866666666667,28.7066666666667,1.8462,0.127781154666667
54093,1400892.18176671,1909096.14343159,17182.6666666667,63.7607087373333,16.08,16.08,27.8733333333333,1.54833333333333,0.151042947533333
36059,1859870.43556991,2189947.36541303,35441.6,47.407227238,5.72666666666667,5.72666666666667,18.82,13.0592,0.0341887133333333
36075,1588690.72840108,2436988.08272764,144864.733333333,79.0837093373333,14.7066666666667,14.7066666666667,28.18,2.1862,0.0140276341333333
13259,1046643.494428,1062076.28163051,142667.8,70.5758680406667,28.12,28.12,27.22,0.7876,0.0184157504666667
37073,1702334.91064712,1662006.43560425,54275.1333333333,70.9883259886667,15.3866666666667,15.3866666666667,25.74,1.51246666666667,0.0357705052666667
51199,1696239.43309137,1752034.18250745,297233.266666667,68.194883178,4.8,4.8,18.16,2.2666,0.0648406014666667
36079,1828676.40706887,2261806.23324937,51531.0666666667,60.649859554,5,5,19.14,3.03466666666667,0.0271071566666667
