"FIPS","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012"
13291,1.158,1.065,1.151,1.094,1.236,1.612,0.868,0.963,0.88,0.846,0.581,0.462,0.678,0.436,0.484
36037,4.033,3.291,4.091,3.513,2.452,2.927,3.137,2.64,2.537,1.525,1.809,1.262,1.369,1.9,1.892
51159,2.652,2.727,2.524,2.163,2.533,3.665,2.532,2.663,2.341,2.071,1.554,1.266,1.36,1.102,1.485
13115,2.984,3.033,3.347,3.103,3.198,2.058,2.14,2.688,1.717,1.732,1.666,1.422,1.245,1.625,1.459
45009,1.339,1.324,1.613,1.439,1.558,1.279,1.465,1.185,0.783,1.144,0.798,0.673,0.732,0.502,0.645
42023,2.706,3.167,2.773,2.756,2.341,2.168,1.659,2.143,1.047,0.993,1.135,0.99,0.639,0.628,0.962
24009,3.423,3.783,3.421,3.356,3.122,4.679,3.823,3.341,3.214,2.214,2.129,1.979,1.406,1.77,1.669
51127,2.871,2.655,2.641,2.308,2.278,4.108,2.822,2.966,4.006,2.664,2.036,1.57,1.808,1.753,2.192
13055,2.655,2.428,2.996,2.708,2.686,1.742,2.122,2.196,1.628,1.763,1.248,1.423,1.023,1.092,1.205
13241,1.032,0.92,1.084,1.033,0.998,0.714,0.76,1.007,0.642,0.643,0.727,0.709,0.577,0.53,0.6
42117,2.211,3.076,2.144,2.606,1.951,1.732,1.687,2.039,1.009,0.957,0.923,1.399,0.907,0.642,0.907
45021,2.528,2.366,2.485,2.688,2.186,2.161,1.976,2.778,2.08,1.714,1.384,1.434,1.379,1.286,1.12
51149,3.288,3.256,2.964,2.753,2.812,3.794,2.518,3.043,2.854,3.035,1.621,1.297,2.072,1.789,1.812
45089,1.493,1.654,1.967,1.399,1.575,1.602,1.607,1.029,1.018,1.085,0.725,0.813,0.925,0.495,0.795
45003,1.477,1.598,1.916,1.758,1.716,1.345,1.276,1.555,1.083,1.359,0.809,0.807,0.883,0.735,0.753
13145,1.175,1.116,1.397,1.253,1.192,1.153,0.909,1.263,0.839,0.915,0.846,0.761,0.56,0.41,0.495
42049,4.336,3.871,3.843,3.39,3.418,2.971,2.365,2.245,1.819,2.063,1.651,1.698,1.485,1.407,1.517
36067,3.72,3.073,3.482,3.144,2.873,2.179,2.45,2.308,2.033,1.333,1.648,1.09,1.203,1.443,1.277
37131,2.194,1.746,1.91,1.798,1.81,1.764,1.213,1.415,1.92,1.48,1.007,0.687,1.005,0.864,1.15
51036,3.448,3.481,3.085,2.839,2.897,4.255,2.751,3.326,4.065,3.254,1.914,1.636,2.085,1.897,2.126
51067,2.734,2.539,2.591,1.891,1.918,2.078,1.981,2.169,2.21,1.534,1.415,1.146,1.128,0.926,1.055
34019,5.794,6.132,5.452,5.656,5.485,7.288,7.758,4.93,5.674,4.205,4.601,3.772,2.403,2.719,3.082
13159,2.117,2.268,2.91,2.157,2.401,1.749,2.08,1.99,1.464,1.299,1.481,1.103,1.114,0.901,0.904
37173,0.954,0.809,0.826,0.852,0.691,0.881,0.517,1.035,0.667,1.065,0.743,0.641,0.644,0.643,0.731
37187,2.748,2.578,2.37,2.086,2.232,1.693,1.338,1.572,1.01,0.847,1.257,0.681,0.79,0.726,0.856
13015,3.328,3.437,3.897,3.599,3.597,2.437,2.456,3.46,1.888,1.709,1.978,1.543,1.531,1.683,1.558
51071,3.196,2.731,3.417,1.715,2.713,1.874,1.772,2.267,1.914,1.41,1.014,0.775,1.261,1.125,0.793
51740,3.758,3.55,3.669,3.076,3.809,2.665,2.528,2.381,2.172,2.496,1.907,1.55,2.038,1.395,1.628
24005,5.02,5.527,4.854,4.958,4.879,6.901,5.55,4.83,5.117,4.413,3.289,2.626,2.631,3.181,2.788
24015,5.729,6.137,5.975,5.515,5.497,5.993,5.851,6.064,4.741,4.088,3.704,2.892,2.956,2.911,3.286
37079,2.318,2.201,2.152,2.09,1.808,2.378,1.764,1.624,1.549,1.327,1.079,0.829,1.059,1.117,0.982
24019,4.287,4.925,5.143,5.283,3.662,5.733,3,3.208,3.092,2.535,2.318,1.855,2.126,1.704,1.625
37111,2.419,2.092,2.556,2.649,2.935,2.099,1.68,1.884,1.223,1.126,0.923,1.134,0.773,0.675,0.78
13163,1.233,1.458,1.662,1.333,1.504,1.179,1.1,1.215,0.937,1.162,0.786,0.784,0.665,0.54,0.588
13289,1.265,1.199,1.635,1.335,1.69,1.433,1.418,1.101,0.914,0.951,0.765,0.846,0.676,0.46,0.449
51107,5.522,5.138,5.286,4.751,4.418,3.699,4.381,3.935,4.111,3.122,2.834,1.823,2.289,2.266,1.948
37139,2.389,1.987,2.043,1.902,2.466,0.993,1.915,1.636,1.278,1.103,1.05,0.891,0.829,0.706,1.045
37005,1.992,1.959,1.88,1.842,1.782,1.419,1.093,1.306,1.001,1.193,1.094,0.535,0.727,0.828,0.735
54009,4.498,5.919,4.815,4.225,4.594,4.349,5.184,4.674,4.55,4.142,3.742,2.09,3.036,3.528,2.862
37067,4.519,4.651,4.322,4.071,3.777,3.421,3.018,2.148,2.142,1.99,1.444,1.359,1.574,1.282,1.432
45063,1.53,1.753,2.066,1.954,2.1,1.904,1.561,1.513,1.419,1.205,0.779,0.87,0.913,0.688,0.754
10001,4.026,4.637,4.613,5.088,3.466,3.948,3.381,4.09,3.64,2.792,2.776,2.103,2.509,2.044,2.21
24027,5.74,5.916,5.117,5.673,4.75,5.708,6.038,5.486,7.186,4.857,3.165,2.785,3.063,3.354,3.048
24029,5.139,5.827,5.366,5.843,4.869,6.032,5.257,5.843,4.639,4.101,3.379,3.016,2.961,2.969,3.482
24031,6.209,6.538,5.633,6.209,5.469,5.929,5.953,5.734,6.511,3.992,3.464,2.286,2.534,3.145,2.875
37091,2.134,1.778,1.8,1.708,1.859,1.708,1.318,1.262,1.934,1.243,1.202,0.795,0.96,0.852,1.095
36003,1.776,2.011,1.716,1.856,1.826,1.162,1.309,1.46,1.055,0.984,1.203,0.845,0.709,0.826,0.898
37061,1.827,1.741,1.744,1.34,1.504,1.271,1.604,1.282,1.054,0.902,0.77,0.802,0.799,0.708,0.673
13121,4.533,5.062,5.858,4.819,4.4,3.998,3.96,4.492,3.207,2.501,3.433,2.434,2.927,2.408,2.184
54001,2.951,3.423,2.804,1.847,2.944,2.112,1.828,3.174,1.776,1.469,0.707,0.726,1.831,1.669,1.274
51111,2.255,1.974,2.244,1.667,2.349,2.179,1.63,1.854,1.784,1.468,1.094,0.795,1.17,0.951,0.963
51169,3.949,3.877,3.977,3.374,4.346,3.515,2.128,2.636,1.771,1.44,1.861,1.236,1.205,1.234,1.133
24037,2.739,3.001,2.642,2.474,2.609,4.261,2.881,2.972,2.954,1.959,1.901,1.694,1.281,1.436,1.524
45077,1.669,1.856,1.996,2.094,1.884,2.062,1.849,2.218,1.407,1.303,0.988,1.191,0.971,0.6,0.831
45087,1.346,1.653,1.762,1.719,1.63,1.639,1.546,2.007,1.427,1.18,0.86,1.023,0.861,0.678,0.817
45083,1.978,2.245,2.165,2.51,2.221,2.338,2.122,2.322,1.754,1.472,1.446,1.525,1.257,0.993,1.193
45013,1.023,1.021,1.34,1.108,1.162,1.237,1.164,1.152,0.902,0.919,0.648,0.602,0.456,0.45,0.49
45053,1.104,1.061,1.414,1.185,1.246,1.381,1.051,1.179,0.955,0.91,0.684,0.643,0.615,0.473,0.534
37051,2.548,2.384,2.424,1.894,1.929,2.16,1.649,1.832,1.625,1.315,1.159,1.151,1.039,0.793,1.04
10003,6.362,6.412,6.814,6.048,5.986,5.829,5.611,5.784,5.077,4.243,4.039,2.917,3.076,2.839,3.234
13077,2.286,2.524,3.036,2.624,2.211,2.086,2.384,2.342,1.902,1.536,1.556,1.317,1.272,1.089,1.013
13233,2.375,2.469,2.628,2.521,2.4,1.986,2.278,2.537,1.75,1.553,1.531,1.221,1.375,1.315,1.238
24003,5.509,5.576,4.977,5.087,4.072,7.212,6.959,4.979,5.392,4.154,3.763,3.385,2.423,2.499,2.635
37087,1.241,1.157,1.191,1.237,0.99,1.592,0.407,0.989,1.29,1.263,0.712,0.985,0.729,0.69,0.897
54087,4.704,4.786,3.111,3.201,3.271,3.743,2.213,2.519,2.441,2.655,1.33,1.157,1.235,0.867,1.396
37197,3.2,3.163,3.246,3.159,2.738,2.613,2.159,1.869,2,1.618,1.358,0.941,1.232,0.963,1.157
10005,4.741,5.696,5.789,6.205,3.51,4.827,3.05,3.295,3.723,2.379,2.482,1.788,2.495,2.25,1.79
37089,2.201,2.044,2.286,2.416,2.008,1.636,1.328,1.464,1.315,1.413,1.018,1.073,1.046,0.827,1.061
13157,1.84,1.913,2.056,2.146,2.148,2.217,1.945,2.222,1.498,2.053,1.487,1.11,1.212,1.196,1.048
37161,2.8,2.595,2.767,2.854,2.792,2.403,1.669,2.284,1.783,1.601,1.074,1.065,1.018,0.856,0.947
51141,2.957,3.021,2.875,2.431,2.583,1.906,1.735,1.975,1.571,1.113,1.122,0.816,0.651,1.128,0.869
42067,4.286,5.169,4.73,4.725,4.674,3.887,2.103,4.118,2.774,1.56,1.801,1.332,1.274,2.069,1.351
42071,5.565,5.702,6.257,4.915,5.369,4.241,5.399,4.88,4.547,3.886,3.777,3.149,2.448,2.468,3.232
45019,1.413,1.366,1.413,1.204,1.494,1.362,1.325,1.044,0.883,0.974,0.694,0.58,0.625,0.461,0.494
37193,2.181,1.985,2.191,2.237,1.854,1.882,1.916,1.37,1.782,1.428,1.174,0.717,0.992,0.814,0.961
13141,1.647,1.82,2.062,1.747,1.912,1.488,1.575,1.672,1.258,1.094,0.881,0.83,0.911,0.633,0.663
13011,1.419,1.426,1.865,1.776,1.772,1.667,1.88,1.462,1.029,1.352,1.226,1.409,0.999,1.087,1.189
37177,2.455,2.322,2.616,1.981,1.819,1.054,1.503,1.517,1.022,0.823,1.017,0.653,0.791,0.72,0.732
42085,5.071,4.876,4.662,4.18,4.896,4.037,3.875,2.539,3.111,2.422,2.483,1.811,2.481,2.15,2.033
42087,3.831,4.931,4.387,4.548,4.18,3.412,2.045,4.224,2.612,1.551,1.747,1.248,1.342,2.053,1.291
42027,3.809,4.681,4.645,4.513,4.155,2.986,2.174,3.393,2.434,1.825,1.747,0.96,1.327,1.696,1.33
42029,6.084,5.939,6.667,5.649,5.809,4.905,5.948,5.627,6.727,5.123,4.629,3.202,3.022,2.864,3.807
45033,1.768,1.646,2.03,1.397,1.664,1.681,1.654,1.447,1.208,1.233,0.903,0.962,0.761,0.659,0.901
42031,5.454,5.296,5.028,4.8,4.597,4.117,3.273,2.21,2.593,2.257,2.133,1.433,1.805,1.558,1.6
45039,1.396,1.801,2.036,1.639,1.852,1.28,1.457,1.748,1.186,1.149,0.641,0.844,0.707,0.658,0.818
13013,2.576,2.858,2.801,3.056,2.729,2.908,2.159,2.782,1.842,2.335,2.031,1.454,1.297,1.358,1.157
51147,2.762,2.76,2.606,1.997,2.854,2.644,1.538,2.288,2.489,1.474,1.401,0.945,1.521,0.955,1.082
42093,5.811,6.882,6.189,5.661,5.347,2.709,1.799,1.653,1.553,1.75,1.401,1.016,1.222,1.788,1.358
42095,6.499,6.25,5.927,5.545,5.729,5.759,5.083,3.59,4.144,3.139,3.056,2.43,1.721,2.182,2.217
37175,1.495,1.384,1.375,1.612,1.116,1.502,0.916,1.095,0.937,1.282,0.811,1.35,0.715,0.42,0.913
51077,1.576,1.748,1.573,1.37,1.19,1.992,0.873,0.848,0.903,0.649,1.007,0.641,0.799,0.865,0.563
24033,6.105,6.851,6.018,6.228,4.936,6.814,6.997,5.881,6.137,4.124,3.651,2.743,2.726,2.821,3.019
34007,7.625,8.276,7.954,6.801,6.914,5.757,8.102,6.462,6.58,5.463,5.827,4.789,3.438,3.326,3.726
37199,1.681,1.178,1.687,1.539,1.458,1.418,1.803,0.983,0.646,0.987,0.923,1.078,0.582,0.584,0.66
13245,1.781,2.096,2.244,1.929,2.103,1.674,1.511,1.763,1.098,1.641,0.938,1.138,1.165,0.779,0.853
13265,1.515,1.654,1.696,1.558,1.65,1.608,1.318,1.524,1.159,1.104,0.681,0.96,0.64,0.674,0.726
13279,0.718,0.827,0.992,0.971,1.111,0.811,0.876,0.959,0.672,0.584,0.534,0.542,0.533,0.438,0.348
36013,4.735,4.304,4.015,3.941,4.168,3.103,2.616,2.327,1.451,2.031,1.795,1.834,1.536,1.29,1.678
37171,3.084,2.95,2.862,2.65,2.891,2.036,1.582,1.827,1.573,1.216,1.009,0.764,0.957,0.859,0.765
42043,4.427,4.71,4.949,4.286,4.038,2.61,4.174,3.451,4.006,2.506,2.603,1.673,1.767,2.43,1.952
51011,2.547,2.471,2.519,1.658,1.928,2.596,1.785,2.27,2.147,1.659,1.35,1.003,1.926,0.885,1.299
37009,1.642,1.737,1.383,1.559,1.184,2.731,1.016,1.071,1.127,1.064,0.956,0.957,0.83,0.866,0.902
51033,3.562,3.561,3.289,2.816,3.32,4.006,3.149,3.37,3.357,2.011,1.772,1.326,1.583,1.432,1.916
36047,9.626,9.463,9.713,9.799,8.405,15.518,13.221,13.177,7.835,9.114,9.542,6.95,7.31,7.931,6.443
51173,1.261,1.462,1.352,1.146,0.99,1.928,1.312,1.255,0.579,0.586,0.724,0.615,0.862,0.889,0.692
45059,1.281,1.666,1.719,1.883,1.957,1.267,1.655,1.851,1.558,1.012,0.661,0.741,0.709,0.736,0.664
51101,3.109,3.03,2.916,2.573,2.611,4.29,2.716,2.62,4.799,2.1,1.911,1.46,1.769,1.708,2.12
45075,1.589,1.57,2.004,1.666,1.641,1.994,1.404,1.787,1.032,1.392,0.931,0.739,0.865,0.61,0.834
51059,5.629,5.843,5.204,5.567,4.927,5.426,5.219,5.071,4.219,3.319,3.273,2.267,2.02,2.281,2.694
37023,2.378,1.819,2.265,2.435,2.433,1.965,1.836,1.654,1.71,1.193,1.33,1.037,0.949,0.731,0.861
51177,3.134,3.085,2.726,2.376,2.663,3.748,2.692,3.038,2.464,1.625,1.805,1.098,1.703,1.693,1.565
24041,4.856,5.756,5.392,6.253,3.512,5.178,3.928,3.814,4.177,2.738,3.061,2.018,2.215,2.387,2.106
42057,4.215,4.744,4.612,4.023,4.861,3.389,2.761,2.72,3.502,2.631,1.627,1.751,1.593,1.205,1.47
37159,3.542,3.244,3.471,3.016,3.146,2.624,2.785,2.23,2.88,1.989,1.563,1.743,1.395,1.211,1.407
37117,2.806,2.487,2.549,2.298,2.266,2.452,1.412,1.433,0.942,1.028,1.01,0.626,0.82,0.829,0.827
13293,1.251,1.198,1.801,1.613,1.492,0.997,1.476,1.17,1.112,1.085,1.053,0.988,0.576,0.48,0.653
13313,3.998,2.772,3.32,2.923,3.275,2.488,2.998,2.709,1.565,1.605,1.314,1.599,1.22,1.689,1.447
51179,3.739,3.736,3.395,3.096,3.331,4.055,3.403,3.44,2.953,2.211,1.752,1.825,2.195,1.806,1.813
37027,2.39,1.638,2.35,2.307,1.944,1.918,2.216,1.485,2.042,1.198,1.037,0.855,1.052,0.654,0.889
42119,5.692,5.758,3.946,4.51,4.886,2.973,1.836,2.866,2.294,1.723,1.66,0.771,1.026,1.665,1.382
36083,3.865,3.698,4.171,3.857,3.182,2.593,1.398,1.726,1.864,1.679,1.25,1.348,0.971,1.03,1.391
37045,2.795,2.504,2.784,2.757,2.685,2.33,1.809,2.67,1.964,1.881,1.479,1.28,1.214,1.129,1.189
24045,4.757,5.389,5.353,5.92,4.332,5.705,2.914,3.544,2.791,2.445,1.943,1.688,2.076,1.643,1.512
37119,3.929,3.182,4.14,3.379,3.731,4.892,3.795,3.481,2.696,2.785,2.45,2.272,2.201,2.161,2.114
13297,2.632,2.735,2.955,2.845,2.571,2.275,2.597,2.805,1.72,1.806,1.819,1.58,1.239,1.244,1.245
42123,4.89,4.348,4.494,3.923,3.558,2.296,2.539,1.966,1.518,1.393,1.065,1.506,1.398,1.069,1.345
34039,9.73,10.632,10.071,9.61,8.932,11.72,12.634,11.948,9.646,9.808,9.141,5.902,4.814,7.906,5.881
13307,0.863,0.74,1.012,1.1,0.877,0.851,0.746,0.72,0.697,0.738,0.539,0.483,0.512,0.497,0.398
13309,0.769,0.865,1.05,0.983,1.205,0.931,0.861,1.017,0.592,0.647,0.466,0.582,0.431,0.436,0.369
42003,5.824,6.957,6.045,5.891,7.163,5.899,6.363,6.103,7.237,4.111,4.244,2.705,4.933,3.319,4.134
42129,4.546,4.994,5.256,4.201,5.447,4.667,4.57,5.022,4.85,3.015,2.802,1.813,2.949,2.346,2.839
13085,1.409,1.286,1.769,1.722,1.619,1.967,1.558,1.184,0.713,0.985,0.843,0.831,1.016,1.058,0.834
13063,4.586,4.782,5.83,4.612,4.365,4.726,4.31,3.915,3.635,2.535,3.096,2.421,2.631,2.072,1.878
37141,1.303,1.258,1.405,0.96,1.472,1.033,1.076,0.982,0.82,0.61,0.526,0.594,0.557,0.425,0.432
37129,1.403,1.364,1.394,1.098,1.605,1.438,1.022,1.171,0.817,0.65,0.643,0.502,0.464,0.345,0.376
24039,2.759,2.909,3.127,3.05,2.73,3.581,2.305,3.005,2.341,1.87,1.699,1.421,1.703,1.244,1.309
13167,0.868,0.908,1.372,1.06,1.274,0.973,0.93,1.086,0.734,0.888,0.801,0.617,0.467,0.384,0.41
36117,3.759,3.281,3.245,3.333,3.073,2.72,2.314,3.059,2.057,2.066,2.074,1.378,1.114,1.312,1.483
34005,5.61,6.105,6.008,5.203,5.001,5.1,6.806,5.218,4.91,4.527,4.243,3.516,3.015,2.99,3.087
37053,2.659,2.651,2.424,2.208,2.986,1.178,1.91,1.239,1.305,1.056,0.981,0.819,0.985,0.835,0.933
45091,2.299,2.123,2.53,2.327,1.986,2.424,1.979,2.659,2.342,1.726,1.269,1.519,1.831,1.171,1.224
45065,1.422,1.569,1.646,1.619,1.737,1.106,1.03,1.596,0.968,1.086,0.631,0.796,0.801,0.612,0.579
45081,1.155,1.336,1.441,1.489,1.641,1.191,1.389,1.163,1.254,0.845,0.585,0.825,0.745,0.621,0.542
37123,2.405,2.088,2.761,2.032,2.366,1.834,2.414,1.909,1.673,1.557,0.931,1.412,0.996,0.616,1.058
36039,3.424,3.55,4.048,3.413,2.8,2.561,1.4,1.779,2.3,1.415,1.301,1.583,0.839,0.908,1.287
45073,1.429,1.392,1.544,1.52,1.514,1.108,1.083,1.538,0.9,0.98,0.805,1.136,0.586,0.711,0.757
34041,5.793,5.9,5.003,5.303,5.135,5.249,4.736,3.191,5.328,2.855,3.473,2.65,1.831,1.807,2.296
42005,5.417,5.984,5.154,6.146,6.737,4.574,4.167,4.096,4.378,2.918,3.616,1.557,2.382,2.505,2.211
42035,4.185,4.752,3.446,3.292,3.736,2.775,1.619,2.661,1.459,1.447,1.393,0.625,0.711,1.111,1.099
13095,1.047,0.954,1.059,1.221,1.161,1.179,1.156,1.066,0.866,0.747,0.747,0.623,0.523,0.532,0.448
36115,2.408,2.011,2.535,2.415,2.215,1.887,0.983,1.67,1.418,1.385,0.972,0.896,0.8,0.911,0.952
13269,1.114,1.016,1.363,1.236,1.318,0.896,1.032,1.389,0.855,0.95,0.879,0.735,0.611,0.555,0.459
13067,4.731,5.28,5.96,5.142,4.528,3.798,4.278,4.679,3.316,2.53,3.553,2.736,3.022,2.584,2.557
54037,6.149,5.661,6.085,4.745,4.992,2.251,3.662,3.872,3.047,3.024,2.697,1.543,1.884,2.459,1.665
51035,2.263,2.633,2.308,1.828,1.897,1.899,1.033,1.267,1.1,0.88,0.841,0.829,0.706,0.777,0.565
13251,0.787,0.934,1.212,0.927,1.142,0.706,0.796,0.978,0.487,0.847,0.527,0.514,0.517,0.334,0.402
36033,0.705,0.853,0.745,0.647,0.767,0.636,1.094,0.838,1.251,0.618,0.642,0.829,0.888,0.624,0.728
36051,3.094,2.696,2.726,2.452,1.962,1.774,1.92,1.374,1.416,1.155,1.723,1.172,0.696,1.126,1.352
54099,3.208,3.791,2.614,2.909,3.3,2.868,2.414,2.293,2.453,1.948,1.761,1.584,1.085,1.431,1.071
51027,2.007,2.376,1.541,1.762,1.652,1.344,1.956,1.282,1.055,1.218,1.077,1.18,0.917,0.637,0.8
45031,1.957,2.159,2.647,1.827,1.983,2.097,1.768,1.593,1.188,1.241,0.836,0.834,0.862,0.748,0.908
45079,1.777,2.118,2.544,2.023,2.279,1.763,1.969,2.088,1.345,1.408,1.027,0.97,0.912,0.796,0.878
51061,3.741,3.373,3.019,2.758,3.357,3.079,2.848,3.095,2.902,2.045,1.843,1.529,1.817,1.576,1.5
54057,4.643,4.084,4.597,3.233,3.805,1.887,2.762,3.169,2.321,2.108,1.863,1.213,1.548,1.457,1.387
54059,2.753,2.721,2.327,2.321,2.25,2.553,2.419,2.174,2.608,1.711,1.414,1.342,1.125,1.683,0.957
54109,2.003,1.977,1.8,1.616,1.328,1.354,1.735,1.915,2.604,1.392,0.927,0.645,1.178,1.098,0.675
24047,3.585,3.887,3.927,4.045,3.418,3.35,2.555,3.003,2.465,2.039,1.894,1.335,1.673,1.174,1.306
45069,2.02,1.888,2.399,1.691,1.803,1.724,1.621,1.586,1.241,1.304,0.866,0.955,0.831,0.717,0.982
51075,2.263,2.426,2.547,2.076,2.081,3.162,2.293,2.866,3.232,1.628,1.558,1.138,1.549,1.01,1.444
51135,2.755,2.971,2.689,2.097,3.091,2.676,1.709,2.244,1.913,1.461,1.344,0.886,1.525,0.996,1.046
54031,3.481,3.322,2.758,2.176,3.039,1.301,2.273,2.304,1.535,1.788,1.015,0.639,1.042,1.3,1.053
37143,2.079,1.68,1.618,1.631,1.811,0.92,1.569,1.401,1.138,0.959,0.922,0.781,0.679,0.624,0.84
45045,1.721,2.062,2.063,2.367,2.175,2.116,2.005,2.139,1.685,1.501,1.421,1.186,1.027,0.928,1.063
13087,0.83,0.871,0.747,0.798,0.856,0.871,0.59,0.544,0.528,0.59,0.461,0.588,0.461,0.364,0.372
13205,0.968,0.839,0.869,0.874,0.945,1.077,0.947,0.902,0.757,0.633,0.552,0.47,0.474,0.526,0.356
13235,0.967,0.943,1.154,1.006,1.361,1.151,1.02,0.864,0.656,0.634,0.612,0.514,0.498,0.454,0.366
54027,4.403,4.051,4.444,2.941,3.492,1.812,2.902,2.954,2.347,2.33,1.834,0.972,1.37,1.239,1.267
54055,1.624,1.488,1.873,1.551,1.232,1.237,1.28,1.772,1.545,1.392,0.765,0.609,1.086,0.848,0.588
54063,2.46,2.273,2.065,1.429,2.266,1.856,1.184,1.607,1.867,1.669,0.786,0.744,0.961,1.134,0.903
54067,2.266,2.521,1.82,1.478,1.5,1.573,1.135,0.883,1.438,1.073,0.845,0.48,0.875,0.806,0.711
54079,5.241,5.569,3.895,3.509,3.98,5.078,2.689,3.914,2.283,3.151,1.873,1.563,1.483,1.402,1.385
51193,2.918,3.056,2.815,2.378,2.901,4.023,2.811,2.888,2.46,2.145,1.72,1.464,1.442,1.278,1.578
51005,2.404,2.342,2.261,1.7,2.282,1.555,1.582,1.479,1.619,1.192,1.253,1.015,1.156,0.756,1.04
34013,11.208,11.7,10.356,11.608,9.772,15.303,13.277,11.823,12.08,10.635,9.365,7.272,7.742,8.367,7.928
13033,1.132,1.415,1.629,1.302,1.464,1.036,1.143,1.28,0.847,1.09,0.701,0.762,0.745,0.523,0.582
51001,2.695,2.422,2.724,2.76,2.723,2.859,2.296,2.414,2.232,1.775,1.586,1.351,1.511,1.242,1.3
13031,0.902,0.998,1.32,1.144,1.372,1.11,0.911,1.275,0.708,0.743,0.611,0.584,0.636,0.43,0.473
13165,0.785,0.942,1.205,0.966,1.1,0.754,0.78,1.043,0.653,0.904,0.611,0.543,0.444,0.382,0.413
37101,3.205,2.915,2.932,2.518,2.563,3.43,2.186,2.21,2.033,1.508,1.28,1.041,1.211,0.982,1.143
51105,2.642,2.467,2.348,2.241,2.431,2.37,1.541,1.728,1.109,1.287,1.016,0.874,1.108,1.032,0.797
36103,7.666,6.018,7.084,10.406,4.673,5.058,5.905,7.363,4.707,3.869,5.615,4.208,6.065,2.922,3.432
51019,3.148,2.745,2.781,1.949,2.299,2.283,2.02,1.95,1.963,1.661,1.048,1.496,1.56,0.906,1.129
51047,3.181,3.068,2.727,2.346,2.684,3.829,2.189,2.284,3.013,1.53,1.745,1.327,1.56,1.119,1.287
13103,1.056,1.073,1.44,1.224,1.455,1.305,1.08,1.31,0.82,0.901,0.721,0.636,0.714,0.498,0.573
54083,1.549,1.907,1.667,1.196,1.528,1.12,0.788,2.483,1.131,0.641,0.686,0.429,0.609,0.746,0.675
51085,3.146,3.164,3.147,2.651,2.719,3.938,2.99,3.469,5.224,2.038,1.835,1.498,1.624,1.442,2.019
51069,4.839,4.515,4.851,3.416,3.853,2.125,3.098,3.33,2.695,2.622,2.242,1.114,1.721,1.579,1.362
51195,3.671,3.757,2.904,2.785,2.854,3.103,2.036,2.14,1.532,1.365,1.41,1.194,0.955,1.058,1.054
24017,3.895,4.284,3.856,3.673,3.735,4.595,4.205,3.812,3.439,2.751,2.389,2.183,1.738,1.743,2.112
36031,1.197,1.405,1.991,1.459,1.386,0.702,0.839,1.173,0.836,0.811,0.744,0.754,0.898,0.601,0.66
51145,2.371,2.554,2.558,2.048,2.05,3.481,2.293,2.489,2.638,1.617,1.614,0.819,1.637,1.142,1.476
51760,3.249,3.454,3.34,2.886,2.926,4.736,3.233,4.657,8.437,2.65,2.14,1.948,2.074,1.592,2.393
36099,3.612,2.994,3.461,2.336,2.319,1.965,2.289,1.847,1.269,1.16,1.807,1.548,0.92,1.004,1.183
13045,2.14,2.258,2.451,2.485,2.009,1.8,2.141,2.499,1.451,1.449,1.594,1.337,1.385,1.033,1.139
51073,2.382,2.39,2.052,1.763,2.029,2.413,2.563,2.608,2.106,1.793,1.384,1.113,1.138,1.157,1.265
13059,1.894,2.037,2.087,2.007,2.103,2.03,1.463,2.694,1.466,2.112,1.358,1.291,1.047,1.121,1.039
51083,3.229,2.493,3.116,2.364,2.215,2.535,1.929,2.19,2.35,1.433,1.393,1.043,1.004,1.052,1.099
13061,0.842,0.725,0.782,0.98,0.768,1.01,0.557,0.712,0.551,0.621,0.51,0.601,0.648,0.436,0.436
42125,4.72,6.185,5,4.68,5.212,5.051,4.827,5.048,4.812,3.933,3.901,2.178,3.771,2.651,3.255
45055,1.525,1.928,2.2,1.614,1.865,1.567,1.77,1.683,0.98,1.266,0.734,1.007,0.83,0.638,0.87
34009,2.434,2.934,2.884,2.567,2.506,2.27,2.779,2.504,2.717,1.684,2.176,1.479,1.596,1.72,1.388
54081,2,1.975,1.631,1.72,1.803,1.386,1.532,1.858,1.822,1.706,0.959,0.921,1.424,1.073,0.854
13073,1.931,2.209,2.267,2.107,2.211,1.666,1.183,2.029,1.268,1.635,0.911,1.263,0.967,0.696,0.918
13091,0.915,0.917,1.144,0.988,1.31,1.145,0.958,0.794,0.634,0.652,0.557,0.503,0.457,0.453,0.376
54053,5.64,5.316,4.127,4.408,4.639,4.995,2.644,4.403,2.678,2.787,1.937,2.199,1.397,1.264,1.763
37075,1.196,1.03,1.092,1.271,0.805,0.944,1.077,1.08,0.427,1.006,0.717,0.539,0.654,0.766,0.533
42051,3.812,4.117,4.825,3.169,4.501,3.723,3.737,3.851,3.701,2.538,2.178,1.701,2.847,2.554,2.089
51041,3.106,3.417,3.215,2.797,2.925,3.799,2.762,3.687,4.889,2.534,1.881,1.267,2.14,1.431,2.026
51139,1.553,1.941,1.675,1.346,1.512,1.348,1.985,2.157,1.521,1.001,1.003,0.815,1.07,0.838,0.944
51161,3.333,2.784,3.145,1.932,2.682,2.109,2.885,2.496,1.847,1.834,1.317,1.55,1.662,1.148,1.376
13099,0.685,0.751,0.661,0.887,0.719,0.888,0.714,0.823,0.732,0.655,0.549,0.44,0.486,0.4,0.367
