"FIPS","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012"
37021,201675,204340,73717,76005,78296,80584,83327,87846,93938,99008,103257,105777,107431,110223,112163
37023,87350,88496,207152,209104,211841,214982,218139,221642,226524,230766,233772,236349,238318,241387,244188
37025,123005,127826,89353,89525,89371,89493,89394,89526,89903,90146,90788,91178,90912,90609,89901
37027,75995,76663,132231,136463,140054,143336,146429,150797,157735,165717,171915,175993,178011,181199,184290
37029,6764,6801,77721,78375,78920,79380,79471,80218,80897,81588,82527,82798,83029,82311,81979
37031,59224,59341,6925,7100,7412,7894,8415,8991,9321,9570,9802,9899,9980,10045,10035
37033,23002,23255,59406,59790,60311,61067,62127,62833,64028,64258,64700,65670,66469,67358,67738
37035,137024,139522,23527,23610,23767,23833,23801,23827,23993,23914,23912,23725,23719,23603,23220
37037,47291,48398,142399,144865,145343,145601,147016,148629,150449,152448,153848,154610,154358,154556,154940
37039,23427,23956,49740,51482,53857,55061,56236,57045,58779,60054,61783,62693,63505,65193,65764
37041,14436,14558,24357,24629,24884,25229,25658,26077,26877,27350,27545,27378,27444,27134,26971
37043,8499,8649,14478,14490,14559,14529,14573,14625,14835,14953,14831,14915,14793,14812,14715
37045,94224,95293,8824,9086,9273,9429,9583,9833,10107,10356,10492,10540,10587,10676,10684
37047,54121,54522,96357,96861,97068,97241,97134,96844,96990,97524,98155,98211,98078,97534,97425
37049,90041,90843,54759,54806,54975,54961,55099,55155,55654,55964,56503,58163,58098,57828,57591
37051,299506,301608,91954,93325,92633,92906,93548,94729,96926,97825,99423,101923,103505,104701,105309
37053,17471,17856,303755,304316,305697,303318,307629,303695,307365,308284,311800,317252,319431,323887,323454
37055,28606,29366,18294,18714,19327,20299,21469,22418,22923,23216,23378,23335,23547,23899,24030
37057,144023,146106,30149,30826,31898,32697,33196,33354,33463,33541,33553,33679,33920,34193,34453
37059,33274,34132,147713,149663,151296,152809,154179,155425,157209,159126,161520,162406,162878,163305,163474
37061,47549,48401,35046,35905,36446,36864,37552,38559,39539,40260,40748,41035,41240,41337,41323
37063,215995,219811,49236,50182,51121,51880,52732,53445,54704,55610,56810,57434,58505,59309,59466
37065,56410,56291,224476,228978,233505,235570,238376,241785,246929,252796,259356,265356,267587,276590,282676
37067,301159,303630,55443,55792,55855,55994,56064,56151,56129,55911,56420,56237,56552,56108,55746
37069,45151,46293,307156,310807,314215,316659,319997,325065,332110,338638,344330,348532,350670,354565,357815
37071,187284,189127,47611,48794,50622,51959,53119,54260,55460,57174,58925,59959,60619,61054,61537
37073,10436,10479,190679,191424,191930,191545,191646,193527,196284,200377,204454,205884,206086,206979,208128
37075,7837,7929,10505,10546,10616,10800,10874,11294,11708,12042,12098,12138,12197,12076,11919
37077,46386,47498,7994,8054,8204,8222,8382,8418,8561,8583,8742,8749,8861,8792,8707
37079,18598,18687,48824,50137,51977,52836,53296,54115,55167,57356,58356,59411,59916,57657,57764
37081,409440,416459,19020,19241,19512,19848,20132,20146,20742,21178,21230,21253,21362,21679,21392
37083,57851,57440,422324,428381,432068,436327,440597,448192,458792,468466,477809,484180,488406,495129,500841
37085,86513,89127,57306,56788,56507,56301,56000,55860,55685,55616,55568,55033,54691,54189,53866
37087,52996,53602,91393,93168,95708,96787,98545,100728,103036,105770,108752,111866,114678,119211,122220
37089,86016,87825,54133,54802,55387,56077,56785,57085,57701,58386,58811,59152,59036,58714,58796
37091,22578,22579,89662,91150,92700,94246,95797,97584,100056,102270,104289,105813,106740,107474,108014
37093,31580,32833,22598,22812,23547,23531,23729,23895,23981,24240,24473,24580,24669,24520,24414
37095,5915,5914,33923,34722,35785,36505,38119,39798,41360,42496,43912,45406,46952,49401,50413
37097,115686,120031,5833,5735,5846,5750,5712,5733,5621,5639,5764,5774,5810,5827,5736
37099,31851,32420,123563,127136,130352,133099,136514,140514,146854,151944,156204,158387,159437,161111,162823
37101,112394,117765,33303,33885,34587,35711,36555,37075,38129,38404,38994,39856,40271,40202,40560
37103,10224,10350,123279,127487,132103,135628,140055,144417,149721,155695,161746,166478,168878,172835,174837
37105,48559,48766,10289,10215,10112,9957,10123,10053,9994,10035,9974,10143,10153,10261,10272
37107,59838,59863,49482,49853,49313,49372,49747,51056,52642,54106,55822,57359,57866,58549,59341
37109,61674,62955,59556,59421,59293,59142,59088,59195,59203,59072,59398,59421,59495,59484,59166
37111,41229,41874,64152,65352,66400,67444,68267,69902,72179,74139,76143,77573,78265,78185,78612
37113,28554,29252,42265,42796,42911,43211,43390,43655,43969,44345,44768,44865,44996,44974,45006
37115,19222,19392,29959,30415,30870,31248,31667,32054,32736,33164,33608,33820,33922,33848,33820
37117,25752,25623,19668,19848,19890,19873,19992,20097,20265,20420,20585,20700,20764,20828,20890
37119,660552,682071,25506,25211,25055,24968,24822,24575,24651,24391,24404,24408,24505,24238,23888
37121,15367,15498,700458,720171,736422,753991,772949,798701,831507,862177,887991,908704,919628,945113,968367
37123,25937,26430,15725,15860,15856,15837,15928,15858,15699,15746,15740,15671,15579,15375,15380
37125,72185,73799,26892,26952,26991,27226,27077,27153,27311,27490,27716,27710,27798,27835,27616
37127,86493,87042,75177,76259,77521,78333,79475,80841,82838,84795,86122,87244,88247,89389,90376
37129,156948,158774,87696,88242,88843,89493,90262,90876,92127,93733,94718,95492,95840,95685,95240
37131,21986,21981,160887,164386,168147,171928,178362,185412,190791,194339,197709,200178,202667,205979,209189
37133,150773,149628,22041,22063,22073,22101,21981,22180,22112,22293,22259,22102,22099,21956,21312
37135,114896,116862,150678,151068,153397,150481,158837,157205,161185,163256,169059,173064,177772,177898,183807
37137,12326,12898,116141,118684,117667,118667,119320,121526,124286,127193,129764,132369,133801,134689,137551
37139,35059,34913,12913,12848,12919,12913,12849,13005,12995,13013,13094,13136,13144,13298,13041
37141,39585,40538,34874,34787,35281,35673,36533,37741,38956,40049,40554,40541,40661,40383,40546
37143,11125,11234,41212,41610,42416,42949,44136,45485,47481,49181,50551,51636,52217,53286,53884
37145,34772,35155,11413,11533,11598,11696,11817,12102,12494,12901,13292,13273,13453,13466,13543
37147,130519,132554,35759,36085,36751,37104,37391,37931,38244,38656,39016,39335,39464,39518,39167
37149,17726,18024,134298,136605,139128,141610,144486,147929,152934,157479,162116,165581,168148,170756,172913
37151,126022,128722,18403,18683,18928,19064,19325,19557,19912,20145,20393,20531,20510,20285,20246
37153,46558,46449,130995,132092,132989,134034,134732,136301,137885,138855,140297,141175,141752,141835,142251
37155,120876,122514,46611,46480,46659,46292,46227,46310,46263,46390,46538,46537,46639,46636,46357
37157,91429,91845,123334,123913,124676,125665,126117,127885,128894,130453,131734,132984,134168,135103,135412
37159,127599,129436,92090,92268,92798,92779,92382,92587,92960,93164,93299,93547,93643,93204,92684
37161,61874,62511,130610,131852,132765,132562,132202,132527,134045,135626,137721,138562,138428,137996,137832
37163,58012,59325,63064,63671,63924,64475,64692,65126,65855,66305,67145,67561,67810,67367,67204
37165,35675,35926,60242,60526,60732,61144,61376,61720,62118,62539,62837,63127,63431,63700,63912
37167,56918,57791,35944,35851,35450,35442,36446,36405,36348,36399,36463,36313,36157,36324,36156
37169,43588,44255,58246,58674,58689,58748,58638,58931,59185,59849,60418,60496,60585,60480,60485
37171,69986,70942,44779,44974,45079,45331,45772,46165,46755,47079,47363,47422,47401,47196,46773
37173,12642,12799,71308,71782,72152,72404,72219,72562,72807,73027,73404,73505,73673,73632,73485
37175,28853,29160,13041,13030,13120,13199,13240,13463,13693,13819,13872,13933,13981,14016,14098
37177,4033,4150,29416,29619,30009,30073,30417,30910,31469,32061,32543,32852,33090,32799,32820
37179,113172,118621,4126,4166,4235,4344,4289,4280,4339,4402,4353,4358,4407,4340,4138
37181,42029,42530,125573,131661,138329,144244,151452,160835,172529,184782,193678,198533,201292,205122,208362
37183,592534,612728,43159,43932,44056,44030,44081,44136,44574,44676,44977,45223,45422,45250,45057
37185,19805,19994,633267,656819,676392,695746,716336,746048,784038,821607,856492,883624,900993,929208,952296
37187,13804,13745,19913,20067,20131,20293,20464,20642,20513,20724,20923,20959,20972,20994,20663
37189,41920,42412,13695,13589,13472,13510,13393,13401,13305,13176,13300,13252,13228,12954,12716
37191,113429,113176,42905,43853,44570,45095,45478,46390,47748,48765,50266,50706,51079,51583,52062
37193,64132,65092,113648,113934,114305,114595,116484,117009,117534,118942,119910,121217,122623,124042,124551
37195,72002,73166,65839,66694,67202,67617,67668,68104,68489,68966,69317,69258,69340,69189,69279
37197,35366,35805,73971,74232,75213,75685,76140,76775,77379,78474,79790,80664,81234,81444,81755
37199,17260,17612,36516,36837,37285,37301,37265,37591,37881,37965,38225,38293,38406,38317,38125
42001,89074,90363,85198,86156,87370,88619,89447,90847,93198,95875,97537,98647,99193,99710,100687
42003,1295026,1287247,91457,92591,93934,95503,97300,98606,99899,100502,101056,101252,101407,101650,101535
42005,73040,72572,1279651,1272416,1265577,1258420,1247531,1234787,1226025,1222482,1221071,1222171,1223348,1227535,1230842
42007,184315,182592,72268,71956,71747,71645,71404,70602,70030,69845,69611,69120,68941,68645,68367
42009,49559,49853,181054,179391,178277,177523,176395,174820,173259,172161,171336,170524,170539,170354,170250
42011,367082,370942,49928,49778,49742,49812,49829,49691,49871,49889,50052,49889,49762,49414,49375
42013,130509,129757,374546,377487,381338,385846,390848,395933,401834,405223,407737,409904,411442,412676,413331
42015,62950,62701,128981,128471,127631,127353,127194,126730,127002,127048,127112,127161,127089,127178,126991
42017,588475,593947,62756,62616,62585,62388,62386,62501,62345,62343,62318,62418,62622,63044,62847
42019,171322,172924,599085,602883,607157,610174,613763,616302,619544,621336,623297,624648,625249,626397,625930
42021,155677,153911,174444,175621,177146,178289,178912,179522,181009,181690,182673,183337,183862,184723,185081
42023,6008,6026,152107,150902,149831,148836,147886,146975,146093,145283,144646,144186,143679,142572,141531
42025,58815,58845,5930,5875,5775,5702,5535,5431,5341,5274,5186,5106,5085,4989,4946
42027,134657,135315,58807,59318,59820,60452,61274,62358,63105,64339,64947,65204,65249,65141,64963
42029,420529,428055,135965,137620,140821,142926,144238,145543,148734,149498,151645,153052,153990,154995,155936
42031,41889,41771,435303,441024,447842,455111,462902,470506,479137,486156,491473,496291,498886,503652,506278
42033,82800,83229,41735,41547,41220,41293,40509,40458,40615,40399,40355,40173,39988,39883,39437
42035,37651,37888,83465,82987,82925,82422,82040,81816,82461,82558,82130,81942,81642,81467,81479
42037,64562,64301,37926,37945,38007,38143,38227,38418,38730,38859,38955,39074,39238,39520,39740
42039,89925,90149,63936,64298,64601,65001,65337,65535,65882,66196,66645,67220,67295,66926,66888
42041,212593,213282,90306,90105,90031,89846,89682,89452,89496,89544,89023,89044,88765,88104,87675
42043,250365,251329,213906,215087,217318,219351,221225,223361,226835,228718,231357,233910,235406,236891,239217
42045,550897,550820,251911,252500,254339,255585,256194,257673,260312,263096,265395,267090,268100,269059,269961
42047,35491,35264,551536,552041,551929,552111,551508,552153,553806,554916,556246,558094,558979,559094,560834
42049,281764,281294,35033,34778,34413,34144,33835,33385,33006,32833,32504,32208,31946,31796,31627
42051,149054,148857,280803,280647,280379,280153,277864,277211,278389,278573,278686,279838,280566,281197,281541
42053,4946,4942,148214,146219,144817,143596,143494,142447,141165,140159,138813,137450,136606,136032,135464
42055,128492,128875,5021,5355,5627,5909,6118,6964,7519,7512,7470,7737,7716,7734,7655
42057,14285,14317,129745,130604,131998,133583,135742,138927,142421,144840,147032,148662,149618,151014,151575
42059,40834,40796,14296,14201,14251,14416,14471,14540,14714,14900,14900,14828,14845,14773,14749
42061,45391,45567,40591,40251,40096,39798,39464,39806,39342,39096,39074,38862,38686,38418,38063
42063,90274,89717,45620,45594,45705,45797,45790,45771,45684,45802,45853,45896,45913,46130,46052
42065,46094,46002,89518,89265,89133,89346,89041,88760,88716,88520,88807,88836,88880,88575,88255
42067,22457,22628,45872,45644,45507,45537,45418,45353,45323,45335,45260,45073,45200,44930,44839
42069,215121,214001,22850,22892,23129,23434,23767,23986,24107,24238,24409,24549,24636,24919,24900
42071,464272,467879,212999,212692,211980,211769,211861,212305,212595,213513,214044,214138,214437,214587,214583
42073,95296,94870,471955,475483,480118,485119,489977,494722,500922,506639,511957,516577,519445,523689,526864
42075,119590,119944,94547,94085,93938,93696,93250,92741,92248,92007,91798,91391,91108,90322,89713
42077,308439,310514,120309,120954,121698,123154,124644,126197,128302,130182,131574,132959,133568,134482,135633
42079,322906,320888,312368,314823,317252,321588,326138,331327,336794,340848,344743,347237,349497,353625,355403
42081,120590,120182,318842,316665,315711,315640,315439,316187,316837,318232,319210,320527,320918,321129,321420
42083,46567,46287,119851,118930,118344,118108,117911,117530,116983,116524,116147,116081,116111,116677,117319
42085,121227,120749,45748,45263,45419,44980,44582,44187,44309,44045,43856,43701,43450,43187,43234
42087,46611,46463,120211,119861,119476,119431,119113,118594,118123,117794,117189,116816,116638,116243,115806
42089,131007,134936,46479,46535,46558,46420,46313,46377,46435,46551,46600,46662,46682,46776,46832
42091,738578,744683,139710,143775,148833,154027,158181,162045,165185,167352,168576,169390,169842,169868,168567
42093,18061,18148,751335,759392,766056,772666,776493,779401,781519,785170,789250,795494,799874,805500,809540
42095,264067,265928,18275,18294,18237,18239,18174,18183,18114,18107,18090,18165,18267,18363,18454
42097,95345,94833,267740,269363,272782,276735,281374,285198,289628,293212,295096,296645,297735,298280,299293
42099,43548,43565,94823,94176,94024,93910,93692,93543,93475,93728,94150,94774,94528,94451,94512
42101,1525955,1520064,43634,43804,43896,44216,44463,44741,45121,45454,45549,45874,45969,45841,45720
42103,43332,45063,1514563,1505455,1498493,1493802,1492882,1490861,1488710,1493309,1499731,1514694,1526006,1539022,1550379
42105,17736,17829,46380,47594,49063,50837,52293,54000,55601,56627,57739,57671,57369,57529,56758
42107,151936,151021,18123,18146,18273,18168,18067,17914,17944,17659,17464,17382,17457,17444,17610
42109,37709,37571,149994,149175,148705,147792,147081,146976,148005,148387,148463,148358,148289,147621,147302
42111,80109,80127,37502,37955,38104,38319,38519,38448,38946,39295,39481,39550,39702,39664,39803
42113,6467,6485,80034,79523,79621,79754,79402,79015,78834,78490,78120,78025,77742,77377,77191
42115,42080,42165,6577,6625,6592,6574,6554,6513,6487,6525,6462,6449,6428,6448,6446
42117,41308,41454,42260,42483,42410,42685,42930,43219,43376,43310,43405,43346,43356,43120,42758
42119,41041,41531,41309,41496,41638,41676,41724,41579,41347,41371,41609,41818,41981,42414,42606
42121,58174,57851,41622,42098,42372,42622,43287,43690,44666,44846,45057,44795,44947,45064,45143
42123,44264,44064,57405,57091,56789,56590,56196,56016,55761,55510,55315,55087,54984,54713,54232
42125,203930,203078,43716,43562,43184,42896,42667,42218,41972,41963,41853,41831,41815,41502,41239
42127,46545,47133,203008,203179,203104,203859,204090,205359,205992,206259,207240,207571,207820,208069,208480
42129,373060,371248,47843,47994,48330,48938,49423,50409,52031,52341,51692,52552,52822,52231,51695
42131,28189,28268,369664,368698,367680,367836,367281,366946,366559,366318,366058,365259,365169,364493,363179
42133,375810,378905,28038,28119,28011,28074,28195,28160,28194,28287,28294,28268,28276,28290,28345
45001,25670,25921,123943,124995,126462,127248,127960,127412,126757,126895,126672,127605,126979,126491,126191
45003,139358,141379,26229,26330,26311,26306,26235,25995,25821,25745,25699,25614,25417,25104,25054
45005,11389,11316,142742,143676,145226,146793,148746,150152,152577,154814,156896,158499,160099,161822,163284
45007,161767,164029,11193,11022,11114,11092,11049,11021,10882,10787,10803,10619,10419,10247,9988
45009,16801,16674,166304,168881,170287,171862,173539,175467,178579,181543,184520,186544,187126,188537,189328
45011,23266,23377,16680,16580,16548,16342,16322,16360,16392,16226,16104,16022,15987,15826,15708
45013,115995,117975,23478,23406,23177,23211,22980,22965,22886,22851,22761,22611,22621,22412,22295
45015,136631,141956,122306,125550,129290,130998,136331,141498,147213,151411,156399,159737,162233,163958,167460
45017,14738,14961,143410,145153,146733,148035,151789,153489,159501,164913,171099,175092,177843,183701,189560
45019,307174,309247,15192,15301,15257,15309,15247,15212,15229,15260,15175,15268,15175,15166,14915
45021,50894,51956,310749,313065,317379,321222,328105,331589,334826,337147,341921,346795,350209,357545,365097
45023,33457,33901,52649,53020,53407,53437,53642,53772,54166,54467,54981,55149,55342,55716,55860
45025,41722,42272,34159,34064,34083,33920,33633,33373,33222,33247,33454,33210,33140,32840,32659
45027,31907,32247,42911,43339,43834,44107,44348,44766,45103,45708,46319,46638,46734,46594,46096
45029,37526,37891,32528,32887,33094,33305,33622,33847,34094,34250,34875,34942,34971,34657,34265
45031,66792,67029,38304,38339,38463,38543,38672,38728,38608,38765,39014,38864,38892,38482,38224
45033,30564,30682,67523,67863,68247,68382,68155,68185,68424,68489,68773,68705,68681,68246,68123
45035,91869,94966,30699,30995,31000,31093,31241,31239,31373,31433,31585,31817,32062,31776,31534
45037,23627,24160,96757,98683,101067,104119,107337,113235,120136,126324,130593,133560,136555,140072,142466
45039,22975,23169,24586,24690,24962,25404,25819,26196,26135,26493,26774,27032,26985,26744,26342
45041,124888,125612,23479,23614,23890,23904,24273,24132,24177,23917,24131,24084,23956,23584,23393
45043,53920,55053,125767,126377,127343,128671,129855,130982,132489,133757,135032,136120,136885,137490,138030
45045,367948,374851,56080,56800,57688,58387,59176,59521,59821,60277,60621,60369,60158,60144,60232
45047,65663,66054,380949,385780,390197,394242,399319,405608,415957,427970,438742,446655,451225,459101,466431
45049,21038,21209,66303,66544,66996,67288,67255,67630,68091,68198,68862,69598,69661,69805,69913
45051,186009,191833,21344,21262,21186,21267,21072,21109,21104,21295,21212,21205,21090,20775,20725
45053,20040,20447,198019,201982,206566,211725,219094,229899,242194,252464,260609,265640,269291,275426,281772
45055,50774,51708,20721,21024,21102,21236,21456,21845,22406,22971,23620,24234,24777,25408,25952
45057,60255,61103,52851,53474,53714,54614,55415,56506,58060,59380,60395,61143,61697,62029,62206
45059,67922,68783,61571,62250,63282,64210,65079,65875,66992,69504,72733,75394,76652,77734,79184
45061,20374,20162,69428,69407,68841,68468,67784,67629,67388,67172,67173,66897,66537,66415,66243
45063,208910,213243,20088,19957,19970,20005,20157,20079,20001,19836,19697,19352,19220,18917,18672
45065,9832,9898,216873,220099,222761,226887,230832,235176,241219,246461,252747,258983,262391,266417,269949
45067,35430,35425,9957,10095,10110,10167,9982,10049,10166,10162,10224,10235,10233,10050,9944
45069,29037,28906,35463,35119,34786,34690,34577,34334,33994,33842,33724,33277,33062,32784,32425
45071,35786,35995,28800,28606,28599,28485,28351,27918,29199,29221,29079,29189,28933,28477,28159
45073,64519,65513,35958,36053,36244,36226,36312,36399,36746,37061,37192,37413,37508,37516,37561
45075,91057,91313,66434,67170,68194,68900,69615,70581,71490,72407,73089,73829,74273,74233,74603
45077,108663,109851,91524,91536,91676,91788,91691,92197,91761,92626,92886,92755,92501,91713,91397
45079,314800,318034,111062,111600,111806,112704,113554,114344,115570,116815,118330,119183,119224,119433,119634
45081,18769,19011,321981,327446,331285,336273,345750,349003,357096,366111,373789,380245,384504,389475,393501
45083,249231,251886,19191,19191,19180,19096,18904,19131,19310,19417,19503,19677,19875,19872,19977
45085,105468,104827,254443,256469,258467,260223,261828,264481,268898,274215,279673,283335,284307,286110,288422
45087,30157,29964,104802,104629,105380,105112,106099,106082,105953,106014,106463,107004,107456,107292,107943
45089,37371,37347,29971,29813,29699,29519,29279,29241,29248,29060,29172,29100,28961,28651,28221
45091,157252,161546,37145,36751,36333,35592,35561,35193,35458,35444,35090,34622,34423,34144,33628
51001,37059,37614,57438,57489,57673,57682,57639,57409,57184,57061,56850,56708,56670,56662,56233
51003,77866,78631,38215,37742,37308,36742,36310,35835,35192,34553,33970,33415,33164,33292,33324
51005,12829,12861,83532,85002,86150,87620,89491,91676,93852,95009,97081,98071,98970,100621,101920
51007,10890,11137,17213,17082,16953,16687,16645,16580,16564,16530,16404,16306,16250,16335,16239
51009,31199,31710,11446,11481,11540,11544,11712,11943,12250,12447,12563,12594,12690,12754,12731
51011,13466,13651,31854,31953,31775,31810,31783,31955,32094,32203,32510,32447,32353,32127,32458
51013,186693,188716,13692,13809,13733,13765,13916,13981,14215,14425,14795,14812,14973,15017,15154
51015,63591,64847,189198,190386,190137,188735,187901,187760,188176,190759,196305,202637,207627,216504,221625
51017,5026,5052,65572,66124,66735,67660,68899,69949,71896,73041,73555,73844,73750,73841,73807
51019,58477,59436,5020,4997,5012,4974,4934,4891,4823,4835,4778,4743,4731,4662,4644
51021,6922,6893,60472,60985,61580,62441,63563,64825,66363,67392,67594,68399,68676,75553,75776
51023,29497,30138,6833,6876,6836,6913,6913,6873,6840,6930,6921,6868,6824,6769,6699
51025,17429,18290,30648,30748,31155,31454,31715,31803,32491,32681,32955,33042,33148,33068,33182
51027,28114,27469,18387,18331,18236,18072,17981,17981,18011,17823,17791,17507,17434,17144,17040
51029,15314,15479,26838,26501,26299,25941,25647,25315,25009,24670,24371,24234,24098,23940,23920
51031,50585,50812,15634,15857,15908,16057,16168,16401,16547,16737,16819,17148,17146,17176,17048
51033,21927,22049,51082,51349,51685,51885,52093,52795,53475,53769,54232,54472,54842,54932,54910
51035,28802,28917,22136,22168,22566,23135,23920,25475,26722,27592,28011,28263,28545,28709,28987
51036,6873,6910,29264,29448,29415,29472,29670,29660,29894,29933,30067,30002,30042,30085,29920
51037,12451,12495,6930,6952,7030,7091,7050,7060,7156,7148,7232,7216,7256,7244,7165
51041,252618,256555,12476,12481,12590,12465,12524,12631,12731,12680,12654,12588,12586,12510,12414
51043,12436,12535,261047,265544,270741,276300,283030,289998,298496,304636,309837,313096,316236,320493,324124
51045,4976,5065,12672,12862,12950,13110,13413,13710,13939,13969,14092,14015,14034,14194,14267
51047,33053,33593,5073,5056,5065,5097,5142,5139,5158,5212,5167,5120,5190,5230,5200
51049,8804,8936,34442,35299,36612,38121,39670,41894,44076,45527,46056,46236,46689,47335,47778
51051,16680,16516,8987,9002,9093,9216,9223,9465,9596,9762,9849,10013,10052,10010,9848
51053,24416,24466,16322,16237,16074,16018,16003,16111,15958,15971,16078,15925,15903,15764,15674
51057,9708,9885,24674,24666,25038,25415,25770,26149,26590,27078,27694,27888,28001,28197,28306
51059,936855,955629,9984,9994,10074,10201,10238,10445,10576,10739,10920,11104,11151,11197,11156
51061,52856,54029,975476,991564,998613,1003070,1010938,1019490,1018981,1027727,1044178,1065142,1081726,1105410,1120382
51063,13378,13652,55470,56878,58522,59863,61319,62686,63761,64122,64558,64907,65203,66153,66677
51065,18356,19529,13909,14086,14172,14261,14371,14588,14762,14823,15101,15150,15279,15419,15449
51067,45865,46677,20191,21027,21921,22835,23451,24318,24638,25134,25461,25576,25691,25965,25898
51069,57010,58011,47546,48384,49167,50012,51001,51976,53037,54447,55284,55732,56159,56391,56327
51071,16430,16554,59639,61360,63313,65379,67442,69921,72456,74670,76060,77477,78305,79529,80238
51073,34147,34576,16738,16799,16800,16821,16786,16963,17161,17138,17168,17264,17286,17115,16979
51075,16773,16675,34793,34852,35103,35454,35714,36011,36220,36466,36638,36778,36858,36904,36909
51077,17647,17812,16935,17250,17610,18062,18570,19349,20176,20869,21285,21604,21717,21436,21340
51079,14232,14902,16782,16548,16558,16414,16301,16153,16096,16066,15938,15696,15533,15412,15232
51081,11258,11499,15454,15793,16308,16677,16895,17155,17607,17972,18131,18237,18403,18727,18851
51083,37177,37444,11566,11605,11639,11876,11428,12063,12048,12147,12206,12272,12243,12004,11745
51085,82067,84602,37299,37003,36919,36645,36382,36340,36383,36338,36347,36293,36241,36017,35791
51087,253458,257884,86972,88845,91370,93466,95295,96451,98025,98830,99404,99651,99863,99976,100421
51089,57852,57921,264385,267722,270608,274555,280290,286441,291460,296408,300198,304763,306935,310844,315877
51091,2507,2519,57903,57393,56986,56506,56183,55651,55464,55284,55073,54402,54151,53380,52950
51093,28904,29315,2529,2530,2450,2490,2442,2463,2479,2424,2403,2363,2321,2285,2252
51095,45463,46934,29849,30119,30497,31224,31899,32566,33716,34581,34955,35270,35270,35319,35431
51097,6590,6625,48536,49786,51722,53734,56182,58428,61133,63007,64436,66118,67009,68200,69326
51099,16272,16628,6620,6607,6586,6558,6739,6792,6915,6948,6916,6893,6945,7032,7070
51101,12813,12992,16916,17136,17717,18326,19124,20476,21519,22444,22996,23335,23584,24286,24615
51103,11529,11487,13238,13412,13589,13808,13975,14278,14874,15296,15604,15768,15935,15990,15979
51105,23722,23662,11549,11401,11417,11519,11514,11533,11551,11573,11481,11403,11391,11341,11223
51107,146126,158128,23548,23320,24278,24967,25168,25150,25228,25322,25463,25578,25587,25661,25556
51109,24673,25256,173907,189910,203543,220366,238299,254909,267194,279704,292570,303661,312311,326921,338196
51111,13177,13183,25819,26320,27027,27867,28582,29835,30946,31716,32475,32840,33153,33528,33535
51113,12496,12438,13093,13050,13109,13064,12952,13030,13070,13024,12936,12887,12914,12908,12633
51115,9072,9223,12535,12643,12838,12865,12902,13106,13291,13429,13332,13358,13308,13175,13180
51117,31858,32296,9142,9145,9118,9091,9021,8962,8987,9026,9041,8997,8978,8949,8903
51119,9671,9846,32384,32425,32528,32546,32547,32554,32642,32823,32920,32815,32727,32568,31738
51121,82048,83175,9932,10007,10029,10238,10399,10526,10732,10763,10806,10875,10959,10830,10817
51125,13999,14320,83799,85236,85746,86708,87289,88696,90062,91548,92724,93772,94392,94838,95736
51127,13110,13261,14451,14496,14614,14718,14699,14828,14809,14993,15050,15090,15020,15039,14825
51131,13092,13143,13537,13876,14192,14764,15317,15953,16680,17254,17728,18057,18429,18773,19159
51133,11964,12180,13025,12843,12729,12714,12759,12771,12776,12649,12586,12460,12389,12419,12214
51135,15581,15724,12229,12239,12451,12543,12487,12501,12430,12466,12496,12379,12330,12420,12366
51137,25174,25559,15773,15849,15756,15693,15628,15795,15719,15799,15847,15894,15853,15895,15775
51139,23105,23154,25981,26431,27128,27951,28658,29990,31438,32273,33077,33329,33481,33861,34166
51141,19270,19339,23149,23171,23265,23531,23527,23708,24045,24222,24208,24076,24042,23997,23885
51143,60473,61214,19418,19293,19071,18979,18836,18802,18766,18748,18677,18562,18490,18372,18406
51145,21008,21775,61835,62037,61975,62107,62279,62467,62586,62803,63472,63386,63506,63445,63032
51147,19694,19758,22585,23090,24105,24888,25568,26372,27391,27599,27745,27983,28046,28121,28172
51149,31539,32530,19708,19737,20264,20203,20639,21341,21722,22293,22959,23260,23368,23192,23188
51153,263903,272661,33100,33586,34258,34345,34925,34798,34575,34466,35059,35828,35725,36755,37152
51155,34872,35085,284565,298843,311749,323377,337439,350612,359174,368016,374776,389001,402002,419670,430368
51157,6777,7047,35144,35120,34817,34789,34829,34748,34891,35058,35051,34988,34872,34746,34746
51159,8775,8835,6980,7157,7197,7200,7289,7384,7348,7403,7420,7333,7373,7499,7454
51161,84687,85240,8803,8924,9003,9103,9202,9213,9328,9426,9386,9251,9254,9184,9037
51163,20229,20597,85744,85941,86569,87338,88177,89245,90489,91120,91704,92215,92376,92958,92991
51165,67307,68094,20835,20905,20989,21189,21432,21738,21931,22228,22363,22269,22307,22544,22474
51167,30014,30110,67977,68671,69315,69975,70789,72030,73000,74274,75075,75850,76314,77125,77429
51169,23387,23408,29251,29001,28741,28766,28546,28508,28618,28889,28831,29012,28897,28662,28421
51171,34248,34639,23351,23127,23048,22978,22954,23084,23272,23302,23237,23212,23177,22968,22799
51173,33144,33013,35240,35835,36525,37309,38272,39406,40610,41214,41720,41743,41993,42297,42615
51175,17470,17462,33079,32931,32849,32733,32570,32519,32632,32449,32386,32283,32208,32025,31872
51177,83565,87189,17493,17489,17353,17409,17535,17810,18028,18571,18706,18607,18570,18710,18575
51179,86325,89436,91387,96326,101802,106525,110580,115017,117891,119083,120195,121038,122397,124835,126194
